"country","year","sex","age","suicides_no","population","suicides.100k.pop","country.year","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation","pop","suicide"
"Albania",2009,"female",25,0,182712,0,"Albania2009",NA,"12,044,212,904",4387,"Generation X",1.82712,0
"Albania",2009,"female",35,0,394286,0,"Albania2009",NA,"12,044,212,904",4387,"Boomers",3.94286,0
"Albania",2009,"female",5,0,236174,0,"Albania2009",NA,"12,044,212,904",4387,"Generation Z",2.36174,0
"Albania",2009,"female",55,0,233302,0,"Albania2009",NA,"12,044,212,904",4387,"Silent",2.33302,0
"Albania",2009,"female",75,0,61582,0,"Albania2009",NA,"12,044,212,904",4387,"Silent",0.61582,0
"Albania",2009,"male",15,0,283448,0,"Albania2009",NA,"12,044,212,904",4387,"Millenials",2.83448,0
"Albania",2009,"male",25,0,174955,0,"Albania2009",NA,"12,044,212,904",4387,"Generation X",1.74955,0
"Albania",2009,"male",35,0,374365,0,"Albania2009",NA,"12,044,212,904",4387,"Boomers",3.74365,0
"Albania",2009,"male",5,0,253007,0,"Albania2009",NA,"12,044,212,904",4387,"Generation Z",2.53007,0
"Albania",2009,"male",55,0,234570,0,"Albania2009",NA,"12,044,212,904",4387,"Silent",2.3457,0
"Albania",2009,"male",75,0,47331,0,"Albania2009",NA,"12,044,212,904",4387,"Silent",0.47331,0
"Albania",2010,"male",55,20,241852,8.27,"Albania2010",0.722,"11,926,953,259",4359,"Silent",2.41852,0.02
"Albania",2010,"male",35,20,371611,5.38,"Albania2010",0.722,"11,926,953,259",4359,"Generation X",3.71611,0.02
"Albania",2010,"male",25,9,179720,5.01,"Albania2010",0.722,"11,926,953,259",4359,"Generation X",1.7972,0.009
"Albania",2010,"male",75,2,50767,3.94,"Albania2010",0.722,"11,926,953,259",4359,"Silent",0.50767,0.002
"Albania",2010,"male",15,10,279508,3.58,"Albania2010",0.722,"11,926,953,259",4359,"Millenials",2.79508,0.01
"Albania",2010,"female",25,6,183579,3.27,"Albania2010",0.722,"11,926,953,259",4359,"Generation X",1.83579,0.006
"Albania",2010,"female",75,2,64415,3.1,"Albania2010",0.722,"11,926,953,259",4359,"Silent",0.64415,0.002
"Albania",2010,"female",35,12,394593,3.04,"Albania2010",0.722,"11,926,953,259",4359,"Generation X",3.94593,0.012
"Albania",2010,"female",55,7,241491,2.9,"Albania2010",0.722,"11,926,953,259",4359,"Silent",2.41491,0.007
"Albania",2010,"female",15,6,263581,2.28,"Albania2010",0.722,"11,926,953,259",4359,"Millenials",2.63581,0.006
"Albania",2010,"female",5,2,223969,0.89,"Albania2010",0.722,"11,926,953,259",4359,"Generation Z",2.23969,0.002
"Albania",2010,"male",5,0,240939,0,"Albania2010",0.722,"11,926,953,259",4359,"Generation Z",2.40939,0
"Antigua and Barbuda",1985,"female",15,0,7709,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Generation X",0.07709,0
"Antigua and Barbuda",1985,"female",25,0,6344,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Boomers",0.06344,0
"Antigua and Barbuda",1985,"female",35,0,6173,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Silent",0.06173,0
"Antigua and Barbuda",1985,"female",5,0,7339,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Generation X",0.07339,0
"Antigua and Barbuda",1985,"female",55,0,3778,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"G.I. Generation",0.03778,0
"Antigua and Barbuda",1985,"female",75,0,949,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"G.I. Generation",0.00949,0
"Antigua and Barbuda",1985,"male",15,0,7667,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Generation X",0.07667,0
"Antigua and Barbuda",1985,"male",25,0,6194,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Boomers",0.06194,0
"Antigua and Barbuda",1985,"male",35,0,5970,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Silent",0.0597,0
"Antigua and Barbuda",1985,"male",5,0,7304,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"Generation X",0.07304,0
"Antigua and Barbuda",1985,"male",55,0,2723,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"G.I. Generation",0.02723,0
"Antigua and Barbuda",1985,"male",75,0,424,0,"Antigua and Barbuda1985",NA,"240,923,926",3850,"G.I. Generation",0.00424,0
"Antigua and Barbuda",1986,"female",15,0,7668,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Generation X",0.07668,0
"Antigua and Barbuda",1986,"female",25,0,6209,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Boomers",0.06209,0
"Antigua and Barbuda",1986,"female",35,0,6101,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Silent",0.06101,0
"Antigua and Barbuda",1986,"female",5,0,6907,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Generation X",0.06907,0
"Antigua and Barbuda",1986,"female",55,0,3764,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"G.I. Generation",0.03764,0
"Antigua and Barbuda",1986,"female",75,0,1014,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"G.I. Generation",0.01014,0
"Antigua and Barbuda",1986,"male",15,0,7563,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Generation X",0.07563,0
"Antigua and Barbuda",1986,"male",25,0,6023,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Boomers",0.06023,0
"Antigua and Barbuda",1986,"male",35,0,5947,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Silent",0.05947,0
"Antigua and Barbuda",1986,"male",5,0,6827,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"Generation X",0.06827,0
"Antigua and Barbuda",1986,"male",55,0,2771,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"G.I. Generation",0.02771,0
"Antigua and Barbuda",1986,"male",75,0,476,0,"Antigua and Barbuda1986",NA,"290,440,148",4740,"G.I. Generation",0.00476,0
"Antigua and Barbuda",1987,"female",15,0,7583,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Generation X",0.07583,0
"Antigua and Barbuda",1987,"female",25,0,6101,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Boomers",0.06101,0
"Antigua and Barbuda",1987,"female",35,0,6059,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Silent",0.06059,0
"Antigua and Barbuda",1987,"female",5,0,6623,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Generation X",0.06623,0
"Antigua and Barbuda",1987,"female",55,0,3738,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"G.I. Generation",0.03738,0
"Antigua and Barbuda",1987,"female",75,0,1081,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"G.I. Generation",0.01081,0
"Antigua and Barbuda",1987,"male",15,0,7421,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Generation X",0.07421,0
"Antigua and Barbuda",1987,"male",25,0,5893,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Boomers",0.05893,0
"Antigua and Barbuda",1987,"male",35,0,5927,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Silent",0.05927,0
"Antigua and Barbuda",1987,"male",5,0,6499,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"Generation X",0.06499,0
"Antigua and Barbuda",1987,"male",55,0,2798,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"G.I. Generation",0.02798,0
"Antigua and Barbuda",1987,"male",75,0,538,0,"Antigua and Barbuda1987",NA,"337,174,852",5595,"G.I. Generation",0.00538,0
"Antigua and Barbuda",1988,"female",15,0,7413,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Generation X",0.07413,0
"Antigua and Barbuda",1988,"female",25,0,6041,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Boomers",0.06041,0
"Antigua and Barbuda",1988,"female",35,0,6021,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Silent",0.06021,0
"Antigua and Barbuda",1988,"female",5,0,6527,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Generation X",0.06527,0
"Antigua and Barbuda",1988,"female",55,0,3708,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"G.I. Generation",0.03708,0
"Antigua and Barbuda",1988,"female",75,0,1141,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"G.I. Generation",0.01141,0
"Antigua and Barbuda",1988,"male",15,0,7209,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Generation X",0.07209,0
"Antigua and Barbuda",1988,"male",25,0,5826,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Boomers",0.05826,0
"Antigua and Barbuda",1988,"male",35,0,5907,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Silent",0.05907,0
"Antigua and Barbuda",1988,"male",5,0,6355,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"Generation X",0.06355,0
"Antigua and Barbuda",1988,"male",55,0,2813,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"G.I. Generation",0.02813,0
"Antigua and Barbuda",1988,"male",75,0,603,0,"Antigua and Barbuda1988",NA,"398,637,741",6693,"G.I. Generation",0.00603,0
"Antigua and Barbuda",1989,"female",15,0,7152,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Generation X",0.07152,0
"Antigua and Barbuda",1989,"female",25,0,6059,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Boomers",0.06059,0
"Antigua and Barbuda",1989,"female",35,0,5969,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Silent",0.05969,0
"Antigua and Barbuda",1989,"female",5,0,6621,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Generation X",0.06621,0
"Antigua and Barbuda",1989,"female",55,0,3696,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"G.I. Generation",0.03696,0
"Antigua and Barbuda",1989,"female",75,0,1195,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"G.I. Generation",0.01195,0
"Antigua and Barbuda",1989,"male",15,0,6927,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Generation X",0.06927,0
"Antigua and Barbuda",1989,"male",25,0,5835,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Boomers",0.05835,0
"Antigua and Barbuda",1989,"male",35,0,5862,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Silent",0.05862,0
"Antigua and Barbuda",1989,"male",5,0,6403,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"Generation X",0.06403,0
"Antigua and Barbuda",1989,"male",55,0,2843,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"G.I. Generation",0.02843,0
"Antigua and Barbuda",1989,"male",75,0,676,0,"Antigua and Barbuda1989",NA,"438,794,778",7407,"G.I. Generation",0.00676,0
"Antigua and Barbuda",1990,"male",35,1,5799,17.24,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Silent",0.05799,0.001
"Antigua and Barbuda",1990,"female",15,0,6827,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Generation X",0.06827,0
"Antigua and Barbuda",1990,"female",25,0,6172,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Boomers",0.06172,0
"Antigua and Barbuda",1990,"female",35,0,5895,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Silent",0.05895,0
"Antigua and Barbuda",1990,"female",5,0,6877,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Generation X",0.06877,0
"Antigua and Barbuda",1990,"female",55,0,3706,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"G.I. Generation",0.03706,0
"Antigua and Barbuda",1990,"female",75,0,1252,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"G.I. Generation",0.01252,0
"Antigua and Barbuda",1990,"male",15,0,6598,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Generation X",0.06598,0
"Antigua and Barbuda",1990,"male",25,0,5937,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Boomers",0.05937,0
"Antigua and Barbuda",1990,"male",5,0,6611,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"Generation X",0.06611,0
"Antigua and Barbuda",1990,"male",55,0,2902,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"G.I. Generation",0.02902,0
"Antigua and Barbuda",1990,"male",75,0,758,0,"Antigua and Barbuda1990",NA,"459,469,074",7744,"G.I. Generation",0.00758,0
"Antigua and Barbuda",1991,"female",15,0,6595,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Generation X",0.06595,0
"Antigua and Barbuda",1991,"female",25,0,6396,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Boomers",0.06396,0
"Antigua and Barbuda",1991,"female",35,0,6198,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Boomers",0.06198,0
"Antigua and Barbuda",1991,"female",5,0,7089,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Millenials",0.07089,0
"Antigua and Barbuda",1991,"female",55,0,3665,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Silent",0.03665,0
"Antigua and Barbuda",1991,"female",75,0,1293,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"G.I. Generation",0.01293,0
"Antigua and Barbuda",1991,"male",15,0,6401,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Generation X",0.06401,0
"Antigua and Barbuda",1991,"male",25,0,6156,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Boomers",0.06156,0
"Antigua and Barbuda",1991,"male",35,0,6122,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Boomers",0.06122,0
"Antigua and Barbuda",1991,"male",5,0,6818,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Millenials",0.06818,0
"Antigua and Barbuda",1991,"male",55,0,2857,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"Silent",0.02857,0
"Antigua and Barbuda",1991,"male",75,0,804,0,"Antigua and Barbuda1991",NA,"481,706,333",7976,"G.I. Generation",0.00804,0
"Antigua and Barbuda",1992,"female",15,0,6369,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Generation X",0.06369,0
"Antigua and Barbuda",1992,"female",25,0,6650,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Boomers",0.0665,0
"Antigua and Barbuda",1992,"female",35,0,6534,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Boomers",0.06534,0
"Antigua and Barbuda",1992,"female",5,0,7311,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Millenials",0.07311,0
"Antigua and Barbuda",1992,"female",55,0,3648,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Silent",0.03648,0
"Antigua and Barbuda",1992,"female",75,0,1339,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"G.I. Generation",0.01339,0
"Antigua and Barbuda",1992,"male",15,0,6221,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Generation X",0.06221,0
"Antigua and Barbuda",1992,"male",25,0,6409,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Boomers",0.06409,0
"Antigua and Barbuda",1992,"male",35,0,6497,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Boomers",0.06497,0
"Antigua and Barbuda",1992,"male",5,0,7059,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Millenials",0.07059,0
"Antigua and Barbuda",1992,"male",55,0,2851,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"Silent",0.02851,0
"Antigua and Barbuda",1992,"male",75,0,853,0,"Antigua and Barbuda1992",NA,"499,281,148",8087,"G.I. Generation",0.00853,0
"Antigua and Barbuda",1993,"male",25,1,6668,15,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Boomers",0.06668,0.001
"Antigua and Barbuda",1993,"female",15,0,6182,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Generation X",0.06182,0
"Antigua and Barbuda",1993,"female",25,0,6914,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Boomers",0.06914,0
"Antigua and Barbuda",1993,"female",35,0,6917,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Boomers",0.06917,0
"Antigua and Barbuda",1993,"female",5,0,7529,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Millenials",0.07529,0
"Antigua and Barbuda",1993,"female",55,0,3662,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Silent",0.03662,0
"Antigua and Barbuda",1993,"female",75,0,1386,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"G.I. Generation",0.01386,0
"Antigua and Barbuda",1993,"male",15,0,6069,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Generation X",0.06069,0
"Antigua and Barbuda",1993,"male",35,0,6915,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Boomers",0.06915,0
"Antigua and Barbuda",1993,"male",5,0,7298,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Millenials",0.07298,0
"Antigua and Barbuda",1993,"male",55,0,2879,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"Silent",0.02879,0
"Antigua and Barbuda",1993,"male",75,0,896,0,"Antigua and Barbuda1993",NA,"535,172,778",8453,"G.I. Generation",0.00896,0
"Antigua and Barbuda",1994,"female",15,0,6083,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Generation X",0.06083,0
"Antigua and Barbuda",1994,"female",25,0,7151,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Boomers",0.07151,0
"Antigua and Barbuda",1994,"female",35,0,7357,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Boomers",0.07357,0
"Antigua and Barbuda",1994,"female",5,0,7722,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Millenials",0.07722,0
"Antigua and Barbuda",1994,"female",55,0,3715,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Silent",0.03715,0
"Antigua and Barbuda",1994,"female",75,0,1437,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"G.I. Generation",0.01437,0
"Antigua and Barbuda",1994,"male",15,0,5976,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Generation X",0.05976,0
"Antigua and Barbuda",1994,"male",25,0,6886,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Boomers",0.06886,0
"Antigua and Barbuda",1994,"male",35,0,7359,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Boomers",0.07359,0
"Antigua and Barbuda",1994,"male",5,0,7494,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Millenials",0.07494,0
"Antigua and Barbuda",1994,"male",55,0,2935,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"Silent",0.02935,0
"Antigua and Barbuda",1994,"male",75,0,929,0,"Antigua and Barbuda1994",NA,"589,429,593",9062,"G.I. Generation",0.00929,0
"Antigua and Barbuda",1995,"female",15,0,6099,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Generation X",0.06099,0
"Antigua and Barbuda",1995,"female",25,0,7333,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Generation X",0.07333,0
"Antigua and Barbuda",1995,"female",35,0,7851,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Boomers",0.07851,0
"Antigua and Barbuda",1995,"female",5,0,7885,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Millenials",0.07885,0
"Antigua and Barbuda",1995,"female",55,0,3808,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Silent",0.03808,0
"Antigua and Barbuda",1995,"female",75,0,1488,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"G.I. Generation",0.01488,0
"Antigua and Barbuda",1995,"male",15,0,5953,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Generation X",0.05953,0
"Antigua and Barbuda",1995,"male",25,0,7023,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Generation X",0.07023,0
"Antigua and Barbuda",1995,"male",35,0,7809,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Boomers",0.07809,0
"Antigua and Barbuda",1995,"male",5,0,7632,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Millenials",0.07632,0
"Antigua and Barbuda",1995,"male",55,0,3021,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"Silent",0.03021,0
"Antigua and Barbuda",1995,"male",75,0,944,0,"Antigua and Barbuda1995",NA,"577,280,741",8636,"G.I. Generation",0.00944,0
"Antigua and Barbuda",1998,"female",15,0,6529,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Generation X",0.06529,0
"Antigua and Barbuda",1998,"female",25,0,8332,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Generation X",0.08332,0
"Antigua and Barbuda",1998,"female",35,0,9615,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Boomers",0.09615,0
"Antigua and Barbuda",1998,"female",5,0,8183,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Millenials",0.08183,0
"Antigua and Barbuda",1998,"female",55,0,3921,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Silent",0.03921,0
"Antigua and Barbuda",1998,"female",75,0,1476,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"G.I. Generation",0.01476,0
"Antigua and Barbuda",1998,"male",15,0,5916,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Generation X",0.05916,0
"Antigua and Barbuda",1998,"male",25,0,7294,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Generation X",0.07294,0
"Antigua and Barbuda",1998,"male",35,0,9086,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Boomers",0.09086,0
"Antigua and Barbuda",1998,"male",5,0,7706,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Millenials",0.07706,0
"Antigua and Barbuda",1998,"male",55,0,3213,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"Silent",0.03213,0
"Antigua and Barbuda",1998,"male",75,0,954,0,"Antigua and Barbuda1998",NA,"727,860,593",10078,"G.I. Generation",0.00954,0
"Antigua and Barbuda",1999,"female",15,0,6589,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Generation X",0.06589,0
"Antigua and Barbuda",1999,"female",25,0,8526,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Generation X",0.08526,0
"Antigua and Barbuda",1999,"female",35,0,10311,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Boomers",0.10311,0
"Antigua and Barbuda",1999,"female",5,0,8314,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Millenials",0.08314,0
"Antigua and Barbuda",1999,"female",55,0,3968,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Silent",0.03968,0
"Antigua and Barbuda",1999,"female",75,0,1451,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"G.I. Generation",0.01451,0
"Antigua and Barbuda",1999,"male",15,0,5845,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Generation X",0.05845,0
"Antigua and Barbuda",1999,"male",25,0,7263,0,"Antigua and Barbuda1999",NA,"766,198,926",10378,"Generation X",0.07263,0
